DISTRICT,001A | Medicine (University of Colombo),001B | Medicine (University of Peradeniya),001C | Medicine (University of Sri Jayewardenepura),001D | Medicine (University of Kelaniya),001E | Medicine (University of Jaffna),001F | Medicine (University of Ruhuna),001G | Medicine (University of Moratuwa),"001H | Medicine (Eastern University, Sri Lanka)",001K | Medicine (Rajarata University of Sri Lanka),001L | Medicine (Sabaragamuwa University of Sri Lanka),001M | Medicine (Wayamba University of Sri Lanka),001U | Medicine (Uva Wellassa University of Sri Lanka),002B | Dental Surgery (University of Peradeniya),002C | Dental Surgery (University of Sri Jayewardenepura),003B | Veterinary Science (University of Peradeniya),004E | Agriculture (University of Jaffna),"004H | Agriculture (Eastern University, Sri Lanka)",004K | Agriculture (Rajarata University of Sri Lanka),004L | Agriculture (Sabaragamuwa University of Sri Lanka),004M | Agriculture (Wayamba University of Sri Lanka),005M | Food Science & Nutrition (Wayamba University of Sri Lanka),006A | Biological Science (University of Colombo),006B | Biological Science (University of Peradeniya),006C | Biological Science (University of Sri Jayewardenepura),006D | Biological Science (University of Kelaniya),006E | Biological Science (University of Jaffna),006F | Biological Science (University of Ruhuna),"006H | Biological Science (Eastern University, Sri Lanka)",006J | Biological Science (South Eastern University of Sri Lanka),006K | Applied Sciences (Bio.Sc) (Rajarata University of Sri Lanka),007L | Applied Sciences (Biological Sc.) (Sabaragamuwa University of Sri Lanka),"007R | Applied Sciences (Biological Sc.) (University of Vavuniya, Sri Lanka)",008B | Engineering (University of Peradeniya),008C | Engineering (University of Sri Jayewardenepura),008E | Engineering (University of Jaffna),008F | Engineering (University of Ruhuna),008G | Engineering (University of Moratuwa),008J | Engineering (South Eastern University of Sri Lanka),009G | Engineering (EM) (University of Moratuwa),010G | Engineering (TM) (University of Moratuwa),011G | Quantity Surveying (University of Moratuwa),012C | Computer Science (University of Sri Jayewardenepura),012D | Computer Science (University of Kelaniya),012E | Computer Science (University of Jaffna),012F | Computer Science (University of Ruhuna),012T | Computer Science (University of Colombo School of Computing),"012W | Computer Science (Trincomalee Campus, Eastern University, Sri Lanka)",013A | Physical Science (University of Colombo),013B | Physical Science (University of Peradeniya),013C | Physical Science (University of Sri Jayewardenepura),013D | Physical Science (University of Kelaniya),013E | Physical Science (University of Jaffna),013F | Physical Science (University of Ruhuna),"013H | Physical Science (Eastern University, Sri Lanka)",013J | Physical Science (South Eastern University of Sri Lanka),014L | Surveying Science (Sabaragamuwa University of Sri Lanka),015K | Applied Sciences (Physical Sc.) (Rajarata University of Sri Lanka),015L | Applied Sciences (Physical Sc.) (Sabaragamuwa University of Sri Lanka),015M | Applied Sciences (Physical Sc.) (Wayamba University of Sri Lanka),"015R | Applied Sciences (Physical Sc.) (University of Vavuniya, Sri Lanka)","015W | Applied Sciences (Physical Sc.) (Trincomalee Campus, Eastern University, Sri Lanka)",016A | Management (University of Colombo),016B | Management (University of Peradeniya),016C | Management (University of Sri Jayewardenepura),016D | Management (University of Kelaniya),016E | Management (University of Jaffna),016F | Management (University of Ruhuna),"016H | Management (Eastern University, Sri Lanka)",016J | Management (South Eastern University of Sri Lanka),016K | Management (Rajarata University of Sri Lanka),016L | Management (Sabaragamuwa University of Sri Lanka),016M | Management (Wayamba University of Sri Lanka),017C | Real Estate Management and Valuation (University of Sri Jayewardenepura),018C | Commerce (University of Sri Jayewardenepura),018D | Commerce (University of Kelaniya),018E | Commerce (University of Jaffna),"018H | Commerce (Eastern University, Sri Lanka)",018J | Commerce (South Eastern University of Sri Lanka),019A | Arts (University of Colombo),019B | Arts (University of Peradeniya),019C | Arts (University of Sri Jayewardenepura),019D | Arts (University of Kelaniya),019E | Arts (University of Jaffna),019F | Arts (University of Ruhuna),"019H | Arts (Eastern University, Sri Lanka)",019J | Arts (South Eastern University of Sri Lanka),019K | Arts (Rajarata University of Sri Lanka),"020S | Arts (SP) - Mass Media (Sripalee Campus, University of Colombo)",021L | Arts (SAB) (Sabaragamuwa University of Sri Lanka),"022R | Management Studies (TV) (University of Vavuniya, Sri Lanka)","022W | Management Studies (TV) (Trincomalee Campus, Eastern University, Sri Lanka)",023G | Architecture (University of Moratuwa),024G | Design (University of Moratuwa),025A | Law (University of Colombo),025B | Law (University of Peradeniya),025E | Law (University of Jaffna),026G | Information Technology (IT) (University of Moratuwa),027D | Management and Information Technology (MIT) (University of Kelaniya),028C | Management and Public Policy (University of Sri Jayewardenepura),"029W | Communication Studies (Trincomalee Campus, Eastern University, Sri Lanka)",030G | Urban Informatics and Planning (University of Moratuwa),031D | Peace and Conflict Resolution (University of Kelaniya),032A | Ayurveda Medicine and Surgery (University of Colombo),"032P | Ayurveda Medicine and Surgery (Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka)",033A | Unani Medicine and Surgery (University of Colombo),034G | Fashion Design & Product Development (University of Moratuwa),035B | Food Science & Technology (University of Peradeniya),035C | Food Science & Technology (University of Sri Jayewardenepura),035L | Food Science & Technology (Sabaragamuwa University of Sri Lanka),036E | Siddha Medicine and Surgery (University of Jaffna),"036W | Siddha Medicine and Surgery (Trincomalee Campus, Eastern University, Sri Lanka)",037A | Nursing (University of Colombo),037B | Nursing (University of Peradeniya),037C | Nursing (University of Sri Jayewardenepura),037E | Nursing (University of Jaffna),037F | Nursing (University of Ruhuna),"037H | Nursing (Eastern University, Sri Lanka)",038K | Information and Communication Technology (ICT) (Rajarata University of Sri Lanka),"038R | Information and Communication Technology (ICT) (University of Vavuniya, Sri Lanka)",039B | Agricultural Technology & Management (University of Peradeniya),"040R | Management Studies (TV) - B (University of Vavuniya, Sri Lanka)","040W | Management Studies (TV) - B (Trincomalee Campus, Eastern University, Sri Lanka)","041S | Arts (SP) - Performing Arts (Sripalee Campus, University of Colombo)",042L | Arts (SAB) - B (Sabaragamuwa University of Sri Lanka),050K | Health Promotion (Rajarata University of Sri Lanka),051B | Pharmacy (University of Peradeniya),051C | Pharmacy (University of Sri Jayewardenepura),051E | Pharmacy (University of Jaffna),051F | Pharmacy (University of Ruhuna),052B | Medical Laboratory Sciences (University of Peradeniya),052C | Medical Laboratory Sciences (University of Sri Jayewardenepura),052E | Medical Laboratory Sciences (University of Jaffna),052F | Medical Laboratory Sciences (University of Ruhuna),053B | Radiography (University of Peradeniya),054A | Physiotherapy (University of Colombo),054B | Physiotherapy (University of Peradeniya),055D | Environmental Conservation & Management (University of Kelaniya),056G | Facilities Management (University of Moratuwa),057G | Transport Management & Logistics Engineering (TMLE) (University of Moratuwa),058A | Biochemistry & Molecular Biology (University of Colombo),059A | Industrial Statistics & Mathematical Finance (University of Colombo),060B | Statistics & Operations Research (University of Peradeniya),062F | Fisheries & Marine Sciences (University of Ruhuna),063J | Islamic Studies (South Eastern University of Sri Lanka),064U | Science and Technology (Uva Wellassa University of Sri Lanka),065U | Computer Science & Technology (Uva Wellassa University of Sri Lanka),066U | Entrepreneurship and Management (Uva Wellassa University of Sri Lanka),067U | Animal Production and Food Technology (Uva Wellassa University of Sri Lanka),068C | Music (University of Sri Jayewardenepura),068E | Music (University of Jaffna),"068Y | Music (Swamy Vipulananda Institute of Aesthetic Studies, Eastern University, Sri Lanka)",068Z | Music (University of the Visual & Performing Arts),069E | Dance (University of Jaffna),"069Y | Dance (Swamy Vipulananda Institute of Aesthetic Studies, Eastern University, Sri Lanka)",069Z | Dance (University of the Visual & Performing Arts),070E | Art & Design (University of Jaffna),"071Y | Drama & Theatre (Swamy Vipulananda Institute of Aesthetic Studies, Eastern University, Sri Lanka)",071Z | Drama & Theatre (University of the Visual & Performing Arts),"072Y | Visual & Technological Arts (Swamy Vipulananda Institute of Aesthetic Studies, Eastern University, Sri Lanka)",073U | Export Agriculture (Uva Wellassa University of Sri Lanka),075U | Industrial Information Technology (Uva Wellassa University of Sri Lanka),076U | Mineral Resources and Technology (Uva Wellassa University of Sri Lanka),077C | Business Information Systems (Honours) (BIS) (University of Sri Jayewardenepura),079J | Management and Information Technology (SEUSL) (South Eastern University of Sri Lanka),081E | Physical Education (University of Jaffna),081L | Physical Education (Sabaragamuwa University of Sri Lanka),082C | Sports Science & Management (University of Sri Jayewardenepura),082D | Sports Science & Management (University of Kelaniya),082L | Sports Science & Management (Sabaragamuwa University of Sri Lanka),083D | Speech and Hearing Sciences (University of Kelaniya),084J | Arabic Language (South Eastern University of Sri Lanka),085Z | Visual Arts (University of the Visual & Performing Arts),086B | Animal Science & Fisheries (University of Peradeniya),087M | Food Production & Technology Management (Wayamba University of Sri Lanka),088U | Aquatic Resources Technology (Uva Wellassa University of Sri Lanka),"090U | Hospitality, Tourism and Events Management (Uva Wellassa University of Sri Lanka)",091G | Information Technology & Management (University of Moratuwa),092K | Tourism & Hospitality Management (Rajarata University of Sri Lanka),092L | Tourism & Hospitality Management (Sabaragamuwa University of Sri Lanka),093F | Agricultural Resource Management and Technology (University of Ruhuna),094F | Agribusiness Management (University of Ruhuna),095F | Green Technology (University of Ruhuna),096C | Information Systems (University of Sri Jayewardenepura),096L | Information Systems (Sabaragamuwa University of Sri Lanka),096T | Information Systems (University of Colombo School of Computing),097G | Landscape Architecture (University of Moratuwa),098D | Translation Studies (University of Kelaniya),098E | Translation Studies (University of Jaffna),"098H | Translation Studies (Eastern University, Sri Lanka)",098L | Translation Studies (Sabaragamuwa University of Sri Lanka),099C | Software Engineering (University of Sri Jayewardenepura),099D | Software Engineering (University of Kelaniya),099L | Software Engineering (Sabaragamuwa University of Sri Lanka),100D | Film & Television Studies (University of Kelaniya),"101R | Project Management (University of Vavuniya, Sri Lanka)",102A | Engineering Technology (ET) (University of Colombo),102C | Engineering Technology(et) (University of Sri Jayewardenepura),102D | Engineering Technology (ET) (University of Kelaniya),102E | Engineering Technology (ET) (University of Jaffna),102F | Engineering Technology (ET) (University of Ruhuna),102K | Engineering Technology (ET) (Rajarata University of Sri Lanka),102L | Engineering Technology (ET) (Sabaragamuwa University of Sri Lanka),102M | Engineering Technology (ET) (Wayamba University of Sri Lanka),102U | Engineering Technology (ET) (Uva Wellassa University of Sri Lanka),103A | Biosystems Technology (BST) (University of Colombo),103C | Biosystems Technology (BST) (University of Sri Jayewardenepura),103E | Biosystems Technology (BST) (University of Jaffna),103F | Biosystems Technology (BST) (University of Ruhuna),"103H | Biosystems Technology (BST) (Eastern University, Sri Lanka)",103J | Biosystems Technology (BST) (South Eastern University of Sri Lanka),103K | Biosystems Technology (BST) (Rajarata University of Sri Lanka),103L | Biosystems Technology (BST) (Sabaragamuwa University of Sri Lanka),103M | Biosystems Technology (BST) (Wayamba University of Sri Lanka),103U | Biosystems Technology (BST) (Uva Wellassa University of Sri Lanka),104A | Information Communication Technology (University of Colombo),104C | Information Communication Technology (University of Sri Jayewardenepura),104D | Information Communication Technology (University of Kelaniya),104F | Information Communication Technology (University of Ruhuna),104J | Information Communication Technology (South Eastern University of Sri Lanka),104K | Information Communication Technology (Rajarata University of Sri Lanka),"104R | Information Communication Technology (University of Vavuniya, Sri Lanka)",104U | Information Communication Technology (Uva Wellassa University of Sri Lanka),105C | Teaching English as a Second Language (TESL) (University of Sri Jayewardenepura),105D | Teaching English as a Second Language (TESL) (University of Kelaniya),106F | Marine and Fresh Water Sciences (University of Ruhuna),107L | Food Business Management (Sabaragamuwa University of Sri Lanka),108C | Physical Science - ICT (University of Sri Jayewardenepura),108D | Physical Science - ICT (University of Kelaniya),109G | Business Science (University of Moratuwa),110D | Financial Engineering (University of Kelaniya),111B | Geographical Information Science (University of Peradeniya),112B | Social Work (University of Peradeniya),112C | Social Work (University of Sri Jayewardenepura),113F | Financial Mathematics and Industrial Statistics (University of Ruhuna),114U | Human Resource Development (Uva Wellassa University of Sri Lanka),115D | Occupational Therapy (University of Kelaniya),116C | Optometry (University of Sri Jayewardenepura),117G | Artificial Intelligence (University of Moratuwa),118D | Applied Chemistry (University of Kelaniya),119D | Electronics and Computer Science (University of Kelaniya),"120P | Indigenous Medicinal Resources (Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka)","121P | Health Information and Communication Technology (Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka)","122P | Health Tourism and Hospitality Management (Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka)","123P | Biomedical Technology (Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka)","124P | Indigenous Pharmaceutical Technology (Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka)","125P | Yoga and Parapsychology (Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka)","126P | Social Studies in Indigenous Knowledge (Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka)",127D | Accounting Information Systems (University of Kelaniya),128C | Arts - Information Technology (University of Sri Jayewardenepura),129C | Aquatic Bioresources (University of Sri Jayewardenepura),130C | Urban Bio Resources (University of Sri Jayewardenepura),131C | Financial Economics (University of Sri Jayewardenepura),132U | English Language & Applied Linguistics (Uva Wellassa University of Sri Lanka),"133R | Banking and Insurance (University of Vavuniya, Sri Lanka)",134C | Creative Music Technology and Production (University of Sri Jayewardenepura),135U | Plantation Management and Technology (Uva Wellassa University of Sri Lanka),136L | Data Science (Sabaragamuwa University of Sri Lanka),137A | Primary Education (University of Colombo),138A | Medical Imaging Technology (University of Colombo),139C | Polymer Science and Industrial Management (University of Sri Jayewardenepura),271D | Management and Information Technology (MIT) (Bio Science Stream) (University of Kelaniya)
COLOMBO,2.3700,2.1625,2.0988,2.0028,1.8877,1.9245,1.8762,NQC,1.8962,1.9197,1.9044,NQC,1.8054,1.8026,1.7247,0.6275,0.6210,0.7526,0.7890,0.6925,1.1286,1.5978,1.4293,1.3632,1.2927,1.0495,1.1681,1.0076,0.9998,0.9484,0.9826,0.7858,1.9264,1.8086,NQC,1.8176,2.0805,NQC,1.6222,1.6074,1.4356,1.5739,1.5815,1.3792,1.3995,1.6486,NQC,1.3692,1.2470,1.1824,1.0877,0.8975,0.9913,0.9480,0.9211,1.0317,0.8907,0.9711,0.8288,0.8294,0.8344,1.7191,1.5696,1.7191,1.6152,1.3250,1.4257,1.3368,1.3728,1.3265,1.3256,1.3457,1.5577,1.5888,1.4736,1.2504,1.2484,1.2545,1.6698,1.5147,1.5194,1.4179,1.1854,1.3336,1.1522,1.2695,1.2989,1.1093,1.3499,1.2023,1.2033,1.1361,0.9442,1.9007,1.8652,NQC,1.6619,1.4873,1.5656,1.2513,1.1318,1.6514,1.1730,0.9915,0.9558,1.2582,1.5455,1.4477,1.1320,0.3809,0.6003,1.2341,1.2282,1.1963,0.9468,0.9425,0.7886,1.2188,1.0947,1.2144,1.2904,1.2159,0.8418,1.1634,0.6659,1.6293,1.4974,1.0927,1.4158,1.6921,1.6279,1.3332,1.5478,1.3867,1.6383,NQC,0.9778,1.5529,1.6557,1.7665,1.4289,1.3691,0.8118,1.0665,0.9824,1.1285,1.2474,0.7004,0.8824,-0.3204,0.5047,0.5763,-0.1988,NQC,0.8351,NQC,-0.2195,0.8149,NQC,0.7366,1.3015,0.8234,1.9558,1.2986,0.1442,0.1816,0.8811,0.6755,0.3630,1.2242,0.6901,0.8146,0.9898,0.8949,0.6845,1.2425,1.7592,1.4018,1.4064,0.7448,0.7862,0.9090,1.6527,1.4076,1.6786,0.7836,NQC,1.1516,1.0160,1.2860,1.5399,1.5643,1.4540,1.1474,1.2241,1.7922,1.9096,1.6699,1.1437,1.3462,1.0962,1.1148,1.2253,1.0917,1.6065,1.8769,0.8552,1.3985,0.6015,0.6026,1.0952,1.1601,1.2858,1.1086,1.9915,2.1411,1.8166,1.5939,1.0226,1.2338,0.9637,1.3581,1.0679,1.0743,0.9561,1.2409,1.0920,1.1544,2.0126,1.6751,1.8489,1.7406,1.7022,1.1619,1.4547,1.2943,1.3269,2.1971,1.4826,1.5140,0.6696,1.0387,1.2162,1.0727,0.9466,1.2785,1.2990,1.6056,1.7807,0.9948,0.9212,1.7861,1.4182,1.2609,1.4664,0.7170,1.3811,1.6439,1.5391,1.4366,1.4237
GAMPAHA,2.3700,2.1812,2.1131,2.0126,1.6662,1.9237,1.8568,NQC,1.8191,1.6464,1.6996,1.6454,1.6256,1.6260,1.6125,0.6256,0.5565,0.7532,0.7928,0.6960,1.1620,1.5980,1.4388,1.3616,1.2905,1.0445,1.1680,0.8909,0.7932,0.9582,0.9803,0.6605,1.9259,1.8122,1.5835,1.6306,2.0818,NQC,1.5299,1.5433,1.4088,1.6321,NQC,1.1771,1.4079,1.6550,1.2027,1.3723,1.2477,1.1855,1.0851,0.7941,0.9910,0.7948,0.8542,1.0102,0.9178,0.9806,0.8199,0.7322,0.7308,1.7223,1.5728,1.7183,1.6168,1.3161,1.4264,1.4048,NQC,1.3161,1.3218,1.3424,1.4872,1.5948,1.4736,1.2433,1.2480,1.2457,1.6698,1.5147,1.5194,1.4179,1.1854,1.3336,1.1522,1.2695,1.2989,1.1093,1.3499,1.2049,1.2105,1.0750,0.6829,1.9018,1.8645,1.8292,1.5672,1.4122,1.5136,1.2513,1.1160,1.6514,1.2060,0.8918,0.8476,1.2697,1.5092,1.4666,1.2127,0.0957,NQC,1.2322,1.2416,1.1842,0.9404,0.9422,0.7844,1.2204,1.1689,1.2549,1.2981,1.2487,0.8418,1.1634,0.5843,1.5980,1.5100,1.2216,1.4059,NQC,NQC,1.3844,1.5470,1.4445,1.6095,1.5587,1.0108,1.5060,1.5765,1.6023,1.3558,1.3684,0.7630,1.0665,0.9674,1.1495,1.2745,0.6667,0.5340,NQC,NQC,0.7946,-0.3589,NQC,0.8074,NQC,NQC,0.6926,NQC,0.6480,1.2171,0.7950,1.8623,1.3792,-0.1273,0.1682,0.8875,0.6407,0.4333,1.2563,0.6901,0.9160,1.0899,0.9152,0.5910,1.2737,1.5576,1.4712,1.4138,0.7098,0.7574,0.8372,1.6714,1.2411,1.7001,0.6185,1.5128,NQC,0.8197,1.2578,1.5474,1.5647,1.4139,1.0198,1.2145,1.7693,1.9062,1.6713,1.0628,1.3739,1.0778,1.1133,1.2240,1.0793,1.6115,1.9089,0.8485,1.4295,0.7619,0.7635,1.1003,1.1593,1.2555,1.1204,1.9615,2.1436,1.8004,1.5893,1.0224,1.2163,0.9778,1.3656,1.0679,1.0743,0.8724,1.2489,1.0918,1.0424,1.7710,1.6319,1.8776,1.7406,1.7022,1.1070,1.5194,1.2241,1.4194,2.2172,1.4424,1.5292,0.5752,0.9351,1.2162,1.0463,0.9178,1.2975,1.2883,1.5586,1.7807,0.9053,0.8691,1.8033,1.3769,1.2354,1.3472,0.6827,1.3854,1.6156,1.4494,1.4621,1.3684
KALUTARA,2.3809,2.1587,2.1097,2.0369,1.7774,1.9223,1.8544,NQC,1.8267,1.7836,1.7756,NQC,1.7634,NQC,1.7223,0.7552,0.7524,0.7490,0.7895,0.7505,1.2072,1.6137,1.4419,1.3602,1.2910,1.2104,1.2084,1.4254,NQC,0.9556,0.9854,NQC,1.9360,1.8010,NQC,1.7093,2.0848,NQC,1.6336,1.6095,1.4199,1.5745,1.5904,1.3137,1.4152,1.6535,NQC,1.3737,1.2579,1.1845,1.0853,0.8872,0.9982,0.9138,0.8854,1.1064,0.8982,0.9735,0.8163,0.8018,NQC,1.7207,1.5808,1.7191,1.6175,NQC,1.4312,NQC,NQC,1.3817,1.3664,1.3649,1.5201,1.5944,1.4752,1.3145,1.3552,1.3137,1.6698,1.5147,1.5194,1.4179,1.1854,1.3336,1.1522,1.2695,1.2989,1.1093,1.3499,1.2033,1.1953,1.2495,0.4895,1.8968,1.8644,1.8435,1.6560,1.4433,1.4768,1.2513,1.1100,1.6514,1.1882,1.0750,1.0667,0.6290,1.4838,1.4449,NQC,1.0475,0.6839,1.2524,1.2228,1.1926,1.0685,1.0104,NQC,1.2232,1.1408,1.2933,1.2887,1.2768,0.8418,1.1634,0.7788,1.5453,1.5243,NQC,1.4559,1.7043,1.6314,NQC,1.5924,1.4930,1.6584,1.6815,0.9067,1.5478,1.6394,1.7503,1.3857,1.3855,0.7872,1.0665,0.9888,1.2266,1.2666,0.7388,0.7976,NQC,NQC,0.7268,0.4023,-0.5652,1.0002,-0.6634,NQC,0.9808,-0.0116,0.7457,1.2884,0.9194,1.8719,1.4209,-0.0257,0.2083,0.9931,0.7486,0.5404,1.1613,0.6901,0.6850,1.0599,0.9275,0.7001,1.2649,1.6106,1.8205,1.4597,0.8722,0.8884,0.9279,1.6691,1.4654,1.7935,0.6050,NQC,NQC,0.9550,1.2672,1.5413,1.5649,NQC,1.0440,1.2480,1.7736,1.9546,1.6736,1.1449,1.3453,1.1440,1.1335,1.2231,1.1129,1.6348,1.9044,0.8924,1.3850,NQC,0.8850,1.0946,1.1510,1.2547,1.1113,2.0823,2.1918,1.8115,1.5727,1.0414,1.2163,1.0677,1.3522,1.0679,1.0743,0.9693,1.2696,1.0535,1.1503,1.9222,1.6783,1.9340,1.7406,1.7022,1.1893,1.5484,1.3497,1.3481,2.0840,1.4676,1.5330,0.7364,1.0680,1.2234,1.0897,1.0245,1.2915,1.3136,1.6268,1.7807,0.9971,0.9196,1.7474,1.3962,1.2634,1.5290,0.7515,1.4179,1.7845,1.5183,1.4784,1.4152
MATALE,2.4415,2.1817,2.1280,2.0614,1.6734,1.9830,1.8715,1.5776,1.8212,NQC,1.7569,NQC,1.5707,1.5718,1.5366,0.6740,0.6606,0.7496,0.8637,0.6976,1.0935,NQC,1.4420,1.3632,1.2974,1.1652,1.1659,NQC,NQC,0.9532,1.0506,0.7762,1.9470,NQC,1.2734,1.7057,2.1458,1.1175,1.6130,1.5127,1.2340,NQC,NQC,1.1074,NQC,NQC,0.7439,NQC,NQC,NQC,1.0927,0.8367,1.0491,0.5778,0.5733,0.9708,0.9527,NQC,0.8591,0.7015,0.5089,1.7383,1.5807,1.7311,1.6265,1.2512,1.5552,NQC,1.2473,1.2465,1.3353,1.3456,1.5887,1.6104,1.4725,1.2113,1.2121,1.2129,1.6698,1.5147,1.5194,1.4179,1.1854,1.3336,1.1522,1.2695,1.2989,1.1093,1.3499,1.2010,NQC,1.2211,NQC,1.9069,1.8700,1.8526,1.3443,1.3437,1.5186,1.2513,0.9356,1.6514,1.2039,0.9906,0.9511,0.9995,NQC,NQC,1.0889,0.5425,0.6598,1.3117,1.2721,1.2413,0.9767,NQC,0.8486,1.2235,1.2165,1.2716,1.3016,1.2867,0.8418,1.1634,0.6942,NQC,NQC,1.4526,NQC,NQC,NQC,1.5035,NQC,1.3989,NQC,1.5695,0.8433,1.4032,1.6287,1.5604,1.1018,1.1419,0.7992,1.0665,0.9824,1.1708,1.2147,0.6984,NQC,-0.0268,-0.0661,1.0140,0.0321,NQC,0.8538,1.2076,0.7904,0.9862,-0.0938,0.6711,1.2521,0.7703,1.9198,1.4954,-0.0260,NQC,NQC,NQC,0.1696,1.3620,0.6901,1.1777,1.1441,0.9052,0.7325,1.2291,1.4034,1.5139,1.4470,0.8534,0.9003,0.7877,1.7496,1.2166,1.8254,0.9038,NQC,1.1181,NQC,1.2989,NQC,NQC,1.0970,0.6663,1.2274,1.7840,1.9232,1.7091,1.1782,NQC,1.1977,1.1910,1.3131,1.2049,1.6598,1.8752,0.9179,1.5700,NQC,NQC,1.1004,1.2057,1.3248,1.1118,1.9673,2.1357,1.8187,NQC,NQC,1.2781,NQC,1.4159,1.0679,1.0743,0.9325,1.2057,1.1920,0.6002,1.6797,1.6671,1.9401,1.7406,1.7022,0.9638,1.4874,1.3862,1.3884,2.3114,1.4571,1.2146,0.6372,1.1206,1.1801,1.1565,1.0744,1.3558,1.3438,1.5842,1.7807,1.0222,0.6956,1.7436,1.4420,1.2312,1.4345,0.6490,1.0847,1.6044,1.3394,1.2066,1.2756
KANDY,2.5094,2.1565,2.1104,2.0099,1.7799,1.9235,1.8770,NQC,1.8167,1.7997,1.7781,NQC,1.7681,NQC,1.7313,0.7413,0.8715,0.7486,0.8281,0.7344,1.1591,1.5993,1.4269,1.3638,1.2906,1.0814,1.1665,1.0835,NQC,0.9573,0.9847,NQC,1.9251,1.8007,1.6179,1.6267,2.1017,NQC,1.5922,1.5721,1.3480,1.5888,1.5829,1.1100,1.4568,1.6561,1.0091,1.3697,1.2463,1.1907,1.0859,0.8057,0.9918,0.8251,0.9010,1.0113,0.9108,0.9743,0.8185,0.7824,0.7875,1.7303,1.5736,1.7303,1.6176,1.2402,1.4288,1.3064,NQC,1.2441,1.3249,1.3425,1.5209,1.5928,1.4856,1.2121,1.1769,1.1809,1.6698,1.5147,1.5194,1.4179,1.1854,1.3336,1.1522,1.2695,1.2989,1.1093,1.3499,1.1625,1.1625,1.3072,1.1353,1.9089,1.8763,1.7782,1.6145,1.4445,1.4976,1.2513,1.0632,1.6514,1.1972,0.9668,0.9099,1.0360,1.5127,1.4643,1.1798,0.6488,0.6881,1.2471,1.2453,1.1810,0.9418,0.9439,0.8793,1.2247,1.0200,1.3015,1.2892,1.2773,0.8418,1.1634,0.7658,1.6226,NQC,1.1640,1.4446,1.6707,1.6401,1.4249,1.5929,1.5115,1.6175,1.5465,1.0451,1.4931,1.5674,1.7251,1.3298,1.3949,0.8501,1.0665,0.9772,1.0818,1.2281,0.8102,0.6038,0.5914,-0.1888,0.8785,0.0954,0.5711,1.0011,0.0255,0.2563,0.9794,0.1872,0.7499,1.1807,0.8315,1.8878,1.4405,-0.2536,0.3353,0.9777,0.7086,0.4285,1.1479,0.6901,0.5243,1.1151,1.0078,0.7164,1.2186,1.4758,1.3856,1.3687,0.9008,0.8648,0.9677,1.6686,1.2036,1.8333,0.8893,1.4037,1.3034,1.1854,1.3508,NQC,NQC,1.3366,1.1513,1.2642,1.7876,1.9706,1.6746,1.0253,1.4029,1.0474,1.1194,1.2198,1.0479,1.6170,1.9524,1.0268,1.3957,1.0226,1.0553,1.0923,1.1755,1.2858,1.1118,1.9822,2.1897,1.8651,1.5937,1.0595,1.2220,1.0170,1.5425,1.0679,1.0743,0.8803,1.2145,1.0624,0.9336,1.7135,1.5952,1.8190,1.7406,1.7022,1.1367,1.5068,1.2856,1.3643,1.9586,1.4556,1.4927,0.7095,1.0034,1.1618,1.0129,1.0075,1.3068,1.3095,1.4553,1.7807,0.9030,0.8637,1.7396,1.4440,1.2144,1.3496,0.7145,1.3267,1.5117,1.4585,1.3498,1.2345
